month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2025-11-01,A DIVISION,2,peak,3825267.08203125,1.120631445380091,0.432281022914524,4286714.5791015625,1653590.3671417236,498362.3508300781,0.130281713705973,0.869718286294027
2025-11-01,A DIVISION,3,offpeak,2537045.115234375,1.088632087499951,0.602235364107616,2761908.7198791504,1527898.2887306213,348100.4121246338,0.137207024831514,0.862792975168486
2025-11-01,A DIVISION,3,peak,2772825.1904296875,0.95863290862742,0.554020726347896,2658121.477416992,1536202.6260375977,327444.9431152344,0.118090727192396,0.881909272807604
2025-11-01,A DIVISION,4,offpeak,4037130.171875,1.017566609434322,0.376572052649589,4108048.8608398438,1520270.3956365585,551299.1864013672,0.136557198537228,0.863442801462772
2025-11-01,A DIVISION,4,peak,4275793.908203125,1.103878564207485,0.411467085552702,4719957.240234375,1759348.4578323364,521897.5887451172,0.122058639857233,0.877941360142767
2025-11-01,A DIVISION,5,offpeak,2853700.832672119,1.218008404387136,0.561370850054058,3475831.5978012085,1601984.4622371197,393015.6756262779,0.137721400620075,0.862278599379925
2025-11-01,A DIVISION,5,peak,3593566.2109375,1.331817100537587,0.296705297422582,4785972.931640625,1066230.1314239502,444536.14208984375,0.123703339801237,0.876296660198763
2025-11-01,A DIVISION,6,offpeak,5541937.7822265625,1.075535404608445,0.586646236468895,5960550.294921875,3251156.9426879883,616305.769744873,0.111207630609173,0.888792369390827
2025-11-01,A DIVISION,6,peak,6062033.8515625,1.431290986584145,0.783708400332511,8676534.412109375,4750866.85256958,788250.6309814453,0.130030720758557,0.869969279241443
2025-11-01,A DIVISION,7,offpeak,4549101.794921875,0.897255917893105,0.344414824549892,4081708.506591797,1566778.0965576172,475849.889251709,0.104603042689196,0.895396957310804
2025-11-01,A DIVISION,7,peak,5032099.859375,1.191098867054416,0.225410111600673,5993728.44140625,1134286.1908874512,431699.7352294922,0.085789182904472,0.914210817095528
2025-11-01,A DIVISION,S 42nd,offpeak,693835.0375976562,0.391501668509936,-0.120027139499334,271637.5748901367,-83279.03484725952,12129.824687123299,0.017482289059834,0.982517710940166
2025-11-01,A DIVISION,S 42nd,peak,885411.43359375,0.39051149523908,-0.118438583840133,345763.34283447266,-104866.87631070614,900.1602997779846,0.001016657641436,0.998983342358564
2025-11-01,B DIVISION,A,offpeak,4174815.4467773438,0.838840289257804,0.695795658671656,3502003.3969726562,2904818.463623047,697328.658203125,0.167032211864937,0.832967788135063
2025-11-01,B DIVISION,A,peak,5085768.626953125,0.951120986472294,0.85294699283531,4837181.2734375,4337891.0566158295,805479.0146484375,0.158379012835863,0.841620987164137
2025-11-01,B DIVISION,B,offpeak,2274693.7461853027,1.011369775479315,0.91022741731313,2300556.5033636317,2070488.6137685776,437696.4893620014,0.192419964268168,0.807580035731832
2025-11-01,B DIVISION,B,peak,3146055.08984375,1.209827326062883,0.825282071836351,3806183.4169921875,2596382.862657547,608493.7521972656,0.193414843294269,0.806585156705731
2025-11-01,B DIVISION,C,offpeak,2789201.9111328125,0.894704368588394,0.018868360957202,2495511.134765625,52627.66844177246,367671.6203918457,0.131819650246302,0.868180349753698
2025-11-01,B DIVISION,C,peak,2321012.79296875,1.141898152708204,0.133361835808033,2650360.220703125,309534.52700424194,368089.619140625,0.158590086300132,0.841409913699868
2025-11-01,B DIVISION,D,offpeak,2961619.5341796875,1.192953687521693,0.39965892546775,3533074.9443359375,1183637.680674553,559244.400390625,0.188830602289205,0.811169397710795
2025-11-01,B DIVISION,D,peak,2680685.078125,1.037999314846902,0.380439702032145,2782549.2744140625,1019839.0323638916,463825.0069580078,0.173024802780053,0.826975197219948
2025-11-01,B DIVISION,E,offpeak,4108775.6708984375,1.181181136934195,0.61391855762437,4853208.318359375,2522453.633480072,650281.2711791992,0.158266433425655,0.841733566574345
2025-11-01,B DIVISION,E,peak,4697256.572265625,1.265338573324028,0.504797191869406,5943619.9296875,2371161.9271698,617176.337890625,0.13139080831451,0.86860919168549
2025-11-01,B DIVISION,F,offpeak,4737046.384765625,1.514582959229413,0.479704286130784,7174649.7314453125,2272381.454372406,921407.89453125,0.194511055980897,0.805488944019104
2025-11-01,B DIVISION,F,peak,5284649.96484375,1.219207533827976,0.501452835527007,6443085.05078125,2650002.7096385956,792289.8500976562,0.149922862510929,0.850077137489071
2025-11-01,B DIVISION,G,offpeak,1532351.5698242188,1.138407913270183,0.92750284213189,1744441.152999878,1421260.4361572266,274697.54261779785,0.179265351390157,0.820734648609843
2025-11-01,B DIVISION,G,peak,1733649.1494140625,1.092817675217498,0.760404690177068,1894562.4331054688,1318274.9443359375,323191.72998046875,0.186422800766638,0.813577199233362
2025-11-01,B DIVISION,JZ,offpeak,1685142.2475585938,0.99940149624383,0.368046994449866,1684133.68359375,620211.539434433,250316.16355895996,0.14854304669034,0.85145695330966
2025-11-01,B DIVISION,JZ,peak,1781385.4501953125,1.11989954293503,0.593248464506985,1994972.7514648438,1056804.1830234528,287637.7744140625,0.161468577383141,0.838531422616859
2025-11-01,B DIVISION,L,offpeak,3614070.2568359375,1.11496383872196,0.701606441010062,4029557.6469726562,2535654.9704589844,422849.83460998535,0.11700100013556,0.88299899986444
2025-11-01,B DIVISION,L,peak,3748583.025390625,0.830950174282756,0.592596159745719,3114885.7182617188,2221395.9053344727,239621.92985534668,0.063923335359599,0.936076664640401
2025-11-01,B DIVISION,M,offpeak,2320328.377685547,1.901229154573015,0.001731348908125,4411475.959838867,4017.2980031967163,441630.7851715088,0.19033115718389,0.80966884281611
2025-11-01,B DIVISION,M,peak,2594415.412109375,1.684380282226858,0.142391985157358,4369982.1640625,369423.9608530998,441872.689453125,0.170316861128212,0.829683138871788
2025-11-01,B DIVISION,N,offpeak,2777147.255859375,1.414018333378642,0.752771380410431,3926937.1342773438,2090556.9733963013,543530.7604370117,0.195715498805561,0.804284501194439
2025-11-01,B DIVISION,N,peak,3152971.673828125,1.38578636669174,0.508014115073255,4369345.16015625,1601754.114730835,536603.7161865234,0.170189830958746,0.829810169041254
2025-11-01,B DIVISION,Q,offpeak,3451274.9736328125,1.349281152331892,0.832093501419857,4656740.2734375,2871783.4771728516,701655.0155029297,0.203303133150346,0.796696866849654
2025-11-01,B DIVISION,Q,peak,3773134.328125,1.425370838386655,0.929403572814538,5378115.640625,3506764.5252685547,807569.0148925781,0.214031344941246,0.785968655058754
2025-11-01,B DIVISION,R,offpeak,3965144.751953125,1.495901448344872,0.283758998255027,5931465.77734375,1125145.5027503967,681283.3348999023,0.171818023683579,0.828181976316421
2025-11-01,B DIVISION,R,peak,4559836.787109375,1.149102346207494,0.192234592512504,5239719.150390625,876558.3666934967,632832.8640136719,0.138784104247478,0.861215895752522
2025-11-01,B DIVISION,S Fkln,offpeak,209619.8349533081,0.735596281098336,-0.076034296475318,154195.5710361004,-15938.296677947044,12045.60087132454,0.057464031846069,0.942535968153931
2025-11-01,B DIVISION,S Fkln,peak,217144.91369628906,0.341984351320612,-0.046783962303387,74260.16245299578,-10158.899456739426,10204.919929027557,0.0469958966817,0.9530041033183
2025-11-01,B DIVISION,S Rock,offpeak,26089.760093688965,0.992905238392684,-0.160660089479716,25904.659465432167,-4191.583191156387,3920.7314018011093,0.150278553260807,0.849721446739193
2025-11-01,B DIVISION,S Rock,peak,20999.39067840576,1.798971702939008,-0.609808156347093,37777.30960941315,-12805.599714010954,3526.0754022598267,0.1679132245435,0.8320867754565
2025-11-01,B DIVISION,W,offpeak,1674183.4763183594,0.966891704483763,0.524062801150308,1618754.1150360107,877377.2822389603,211991.0801639557,0.126623564957252,0.873376435042748
2025-11-01,B DIVISION,W,peak,1738750.9384765625,0.922158439328574,0.129656732661209,1603403.8518066406,225440.76559448242,179665.65072631836,0.103330296910572,0.896669703089428
